 "tick, patch-x, patch-y, monitor_type, monitor_code, no2"
1486, 67, 64, Roadside, WMB, 77
1486, 118, 81, Roadside, HV3, 76
1486, 47, 73, Roadside, BT4, 148
1486, 87, 52, Roadside, LW4, 105
1486, 105, 58, Roadside, GN3, 60
1486, 101, 59, Roadside, GN0, 105
1486, 104, 50, Roadside, GB6, 82
1486, 46, 66, Roadside, EI1, 80
1486, 48, 43, Roadside, KT6, 86
1486, 94, 81, Roadside, RB4, 168
1487, 118, 81, Roadside, HV3, 124
1487, 47, 73, Roadside, BT4, 87
1487, 46, 66, Roadside, EI1, 87
1487, 94, 81, Roadside, RB4, 72
1487, 65, 64, Kerbside, WM6, 82
1487, 54, 68, Roadside, BT8, 150
1487, 101, 59, Roadside, GN0, 106
1487, 70, 75, Roadside, IS2, 116
1487, 49, 70, Roadside, BT6, 65
1487, 105, 58, Roadside, GN3, 82
1487, 48, 43, Roadside, KT6, 66
1487, 87, 52, Roadside, LW4, 131
1487, 67, 64, Roadside, WMB, 141
1487, 104, 50, Roadside, GB6, 157
1487, 123, 67, Roadside, HV1, 167
1488, 87, 52, Roadside, LW4, 88
1488, 49, 70, Roadside, BT6, 86
1488, 101, 59, Roadside, GN0, 98
1488, 46, 66, Roadside, EI1, 188
1488, 123, 67, Roadside, HV1, 41
1488, 67, 64, Roadside, WMB, 68
1488, 70, 75, Roadside, IS2, 95
1488, 94, 81, Roadside, RB4, 83
1488, 104, 50, Roadside, GB6, 95
1488, 118, 81, Roadside, HV3, 66
1488, 105, 58, Roadside, GN3, 113
1488, 48, 43, Roadside, KT6, 117
1488, 65, 64, Kerbside, WM6, 80
1488, 54, 68, Roadside, BT8, 91
1488, 47, 73, Roadside, BT4, 95
1489, 54, 68, Roadside, BT8, 98
1489, 101, 59, Roadside, GN0, 117
1489, 123, 67, Roadside, HV1, 37
1489, 47, 73, Roadside, BT4, 60
1489, 104, 50, Roadside, GB6, 95
1489, 70, 75, Roadside, IS2, 126
1489, 94, 81, Roadside, RB4, 101
1489, 105, 58, Roadside, GN3, 84
1489, 46, 66, Roadside, EI1, 40
1489, 67, 64, Roadside, WMB, 59
1489, 48, 43, Roadside, KT6, 70
1489, 118, 81, Roadside, HV3, 42
1489, 87, 52, Roadside, LW4, 88
1489, 49, 70, Roadside, BT6, 129
1489, 65, 64, Kerbside, WM6, 57
1490, 46, 66, Roadside, EI1, 72
1490, 87, 52, Roadside, LW4, 76
1490, 101, 59, Roadside, GN0, 46
1490, 104, 50, Roadside, GB6, 129
1490, 105, 58, Roadside, GN3, 124
1490, 65, 64, Kerbside, WM6, 66
1490, 118, 81, Roadside, HV3, 107
1490, 67, 64, Roadside, WMB, 54
1490, 48, 43, Roadside, KT6, 121
1490, 54, 68, Roadside, BT8, 139
1490, 94, 81, Roadside, RB4, 88
1490, 49, 70, Roadside, BT6, 126
1490, 70, 75, Roadside, IS2, 99
1490, 47, 73, Roadside, BT4, 87
1490, 123, 67, Roadside, HV1, 75
1491, 49, 70, Roadside, BT6, 121
1491, 105, 58, Roadside, GN3, 89
1491, 123, 67, Roadside, HV1, 82
1491, 104, 50, Roadside, GB6, 196
1491, 87, 52, Roadside, LW4, 134
1491, 70, 75, Roadside, IS2, 193
1491, 101, 59, Roadside, GN0, 83
1491, 94, 81, Roadside, RB4, 57
1491, 54, 68, Roadside, BT8, 136
1491, 67, 64, Roadside, WMB, 98
1491, 65, 64, Kerbside, WM6, 75
1491, 46, 66, Roadside, EI1, 31
1491, 47, 73, Roadside, BT4, 105
1491, 118, 81, Roadside, HV3, 139
1491, 48, 43, Roadside, KT6, 62
1492, 49, 70, Roadside, BT6, 106
1492, 94, 81, Roadside, RB4, 92
1492, 70, 75, Roadside, IS2, 112
1492, 101, 59, Roadside, GN0, 55
1492, 47, 73, Roadside, BT4, 190
1492, 105, 58, Roadside, GN3, 115
1492, 48, 43, Roadside, KT6, 70
1492, 118, 81, Roadside, HV3, 36
1492, 54, 68, Roadside, BT8, 69
1492, 87, 52, Roadside, LW4, 18
1492, 123, 67, Roadside, HV1, 55
1492, 46, 66, Roadside, EI1, 79
1492, 67, 64, Roadside, WMB, 70
1492, 104, 50, Roadside, GB6, 70
1492, 65, 64, Kerbside, WM6, 161
1493, 101, 59, Roadside, GN0, 66
1493, 47, 73, Roadside, BT4, 87
1493, 105, 58, Roadside, GN3, 127
1493, 46, 66, Roadside, EI1, 95
1493, 48, 43, Roadside, KT6, 48
1493, 118, 81, Roadside, HV3, 82
1493, 104, 50, Roadside, GB6, 70
1493, 94, 81, Roadside, RB4, 63
1493, 65, 64, Kerbside, WM6, 90
1493, 67, 64, Roadside, WMB, 65
1493, 123, 67, Roadside, HV1, 118
1493, 49, 70, Roadside, BT6, 132
1493, 70, 75, Roadside, IS2, 132
1493, 54, 68, Roadside, BT8, 81
1493, 87, 52, Roadside, LW4, 44
1494, 87, 52, Roadside, LW4, 26
1494, 48, 43, Roadside, KT6, 68
1494, 49, 70, Roadside, BT6, 120
1494, 67, 64, Roadside, WMB, 68
1494, 47, 73, Roadside, BT4, 151
1494, 105, 58, Roadside, GN3, 135
1494, 118, 81, Roadside, HV3, 38
1494, 94, 81, Roadside, RB4, 37
1494, 46, 66, Roadside, EI1, 90
1494, 54, 68, Roadside, BT8, 111
1494, 123, 67, Roadside, HV1, 64
1494, 65, 64, Kerbside, WM6, 135
1494, 104, 50, Roadside, GB6, 45
1494, 70, 75, Roadside, IS2, 71
1494, 101, 59, Roadside, GN0, 31
1495, 49, 70, Roadside, BT6, 101
1495, 48, 43, Roadside, KT6, 45
1495, 123, 67, Roadside, HV1, 45
1495, 46, 66, Roadside, EI1, 102
1495, 70, 75, Roadside, IS2, 76
1495, 94, 81, Roadside, RB4, 109
1495, 87, 52, Roadside, LW4, 43
1495, 101, 59, Roadside, GN0, 80
1495, 118, 81, Roadside, HV3, 98
1495, 54, 68, Roadside, BT8, 58
1495, 65, 64, Kerbside, WM6, 70
1495, 47, 73, Roadside, BT4, 68
1495, 104, 50, Roadside, GB6, 87
1495, 105, 58, Roadside, GN3, 52
1495, 67, 64, Roadside, WMB, 65
1496, 104, 50, Roadside, GB6, 45
1496, 49, 70, Roadside, BT6, 163
1496, 65, 64, Kerbside, WM6, 96
1496, 48, 43, Roadside, KT6, 81
1496, 101, 59, Roadside, GN0, 11
1496, 67, 64, Roadside, WMB, 84
1496, 105, 58, Roadside, GN3, 87
1496, 87, 52, Roadside, LW4, 55
1496, 94, 81, Roadside, RB4, 162
1496, 118, 81, Roadside, HV3, 77
1496, 47, 73, Roadside, BT4, 117
1496, 123, 67, Roadside, HV1, 53
1496, 46, 66, Roadside, EI1, 156
1496, 70, 75, Roadside, IS2, 77
1496, 54, 68, Roadside, BT8, 107
1497, 104, 50, Roadside, GB6, 73
1497, 48, 43, Roadside, KT6, 20
1497, 65, 64, Kerbside, WM6, 60
1497, 70, 75, Roadside, IS2, 97
1497, 101, 59, Roadside, GN0, 28
1497, 105, 58, Roadside, GN3, 105
1497, 49, 70, Roadside, BT6, 135
1497, 54, 68, Roadside, BT8, 99
1497, 118, 81, Roadside, HV3, 93
1497, 123, 67, Roadside, HV1, 123
1497, 94, 81, Roadside, RB4, 34
1497, 46, 66, Roadside, EI1, 138
1497, 67, 64, Roadside, WMB, 116
1497, 87, 52, Roadside, LW4, 73
1497, 47, 73, Roadside, BT4, 95
1498, 101, 59, Roadside, GN0, 12
1498, 104, 50, Roadside, GB6, 18
1498, 118, 81, Roadside, HV3, 96
1498, 54, 68, Roadside, BT8, 34
1498, 105, 58, Roadside, GN3, 125
1498, 65, 64, Kerbside, WM6, 96
1498, 70, 75, Roadside, IS2, 54
1498, 67, 64, Roadside, WMB, 57
1498, 49, 70, Roadside, BT6, 205
1498, 123, 67, Roadside, HV1, 22
1498, 94, 81, Roadside, RB4, 65
1498, 47, 73, Roadside, BT4, 139
1498, 48, 43, Roadside, KT6, 34
1498, 46, 66, Roadside, EI1, 154
1498, 87, 52, Roadside, LW4, 91
1499, 101, 59, Roadside, GN0, 22
1499, 65, 64, Kerbside, WM6, 27
1499, 46, 66, Roadside, EI1, 114
1499, 123, 67, Roadside, HV1, 50
1499, 67, 64, Roadside, WMB, 93
1499, 94, 81, Roadside, RB4, 27
1499, 104, 50, Roadside, GB6, 34
1499, 48, 43, Roadside, KT6, 25
1499, 54, 68, Roadside, BT8, 56
1499, 47, 73, Roadside, BT4, 84
1499, 49, 70, Roadside, BT6, 94
1499, 105, 58, Roadside, GN3, 55
1499, 70, 75, Roadside, IS2, 43
1499, 87, 52, Roadside, LW4, 147
1499, 118, 81, Roadside, HV3, 153
1500, 65, 64, Kerbside, WM6, 24
1500, 54, 68, Roadside, BT8, 25
1500, 46, 66, Roadside, EI1, 158
1500, 67, 64, Roadside, WMB, 43
1500, 105, 58, Roadside, GN3, 74
1500, 47, 73, Roadside, BT4, 95
1500, 101, 59, Roadside, GN0, 46
1500, 118, 81, Roadside, HV3, 69
1500, 104, 50, Roadside, GB6, 16
1500, 49, 70, Roadside, BT6, 177
1500, 70, 75, Roadside, IS2, 58
1500, 48, 43, Roadside, KT6, 47
1500, 123, 67, Roadside, HV1, 22
1500, 94, 81, Roadside, RB4, 42
1500, 87, 52, Roadside, LW4, 132
1501, 49, 70, Roadside, BT6, 70
1501, 105, 58, Roadside, GN3, 58
1501, 94, 81, Roadside, RB4, 70
1501, 87, 52, Roadside, LW4, 173
1501, 47, 73, Roadside, BT4, 61
1501, 104, 50, Roadside, GB6, 36
1501, 101, 59, Roadside, GN0, 48
1501, 118, 81, Roadside, HV3, 88
1501, 48, 43, Roadside, KT6, 40
1501, 70, 75, Roadside, IS2, 54
1501, 67, 64, Roadside, WMB, 123
1501, 54, 68, Roadside, BT8, 43
1501, 65, 64, Kerbside, WM6, 31
1501, 46, 66, Roadside, EI1, 105
1501, 123, 67, Roadside, HV1, 53
1502, 87, 52, Roadside, LW4, 122
1502, 67, 64, Roadside, WMB, 95
1502, 70, 75, Roadside, IS2, 67
1502, 123, 67, Roadside, HV1, 61
1502, 47, 73, Roadside, BT4, 83
1502, 94, 81, Roadside, RB4, 96
1502, 101, 59, Roadside, GN0, 51
1502, 48, 43, Roadside, KT6, 64
1502, 65, 64, Kerbside, WM6, 90
1502, 118, 81, Roadside, HV3, 89
1502, 49, 70, Roadside, BT6, 88
1502, 105, 58, Roadside, GN3, 91
1502, 46, 66, Roadside, EI1, 181
1502, 54, 68, Roadside, BT8, 60
1502, 104, 50, Roadside, GB6, 49
1503, 67, 64, Roadside, WMB, 145
1503, 54, 68, Roadside, BT8, 66
1503, 65, 64, Kerbside, WM6, 50
1503, 87, 52, Roadside, LW4, 187
1503, 49, 70, Roadside, BT6, 60
1503, 104, 50, Roadside, GB6, 40
1503, 94, 81, Roadside, RB4, 101
1503, 101, 59, Roadside, GN0, 82
1503, 48, 43, Roadside, KT6, 54
1503, 123, 67, Roadside, HV1, 81
1503, 118, 81, Roadside, HV3, 115
1503, 70, 75, Roadside, IS2, 86
1503, 105, 58, Roadside, GN3, 62
1503, 46, 66, Roadside, EI1, 153
1503, 47, 73, Roadside, BT4, 140
1504, 54, 68, Roadside, BT8, 107
1504, 104, 50, Roadside, GB6, 69
1504, 48, 43, Roadside, KT6, 92
1504, 49, 70, Roadside, BT6, 77
1504, 47, 73, Roadside, BT4, 144
1504, 67, 64, Roadside, WMB, 71
1504, 46, 66, Roadside, EI1, 181
1504, 87, 52, Roadside, LW4, 144
1504, 70, 75, Roadside, IS2, 69
1504, 65, 64, Kerbside, WM6, 86
1504, 105, 58, Roadside, GN3, 56
1504, 101, 59, Roadside, GN0, 89
1504, 123, 67, Roadside, HV1, 87
1504, 118, 81, Roadside, HV3, 90
1504, 94, 81, Roadside, RB4, 148
1505, 105, 58, Roadside, GN3, 61
1505, 67, 64, Roadside, WMB, 70
1505, 54, 68, Roadside, BT8, 137
1505, 123, 67, Roadside, HV1, 118
1505, 46, 66, Roadside, EI1, 112
1505, 47, 73, Roadside, BT4, 149
1505, 70, 75, Roadside, IS2, 114
1505, 87, 52, Roadside, LW4, 156
1505, 65, 64, Kerbside, WM6, 94
1505, 118, 81, Roadside, HV3, 66
1505, 101, 59, Roadside, GN0, 130
1505, 48, 43, Roadside, KT6, 70
1505, 94, 81, Roadside, RB4, 83
1505, 104, 50, Roadside, GB6, 87
1505, 49, 70, Roadside, BT6, 54
1506, 46, 66, Roadside, EI1, 171
1506, 101, 59, Roadside, GN0, 97
1506, 54, 68, Roadside, BT8, 124
1506, 123, 67, Roadside, HV1, 79
1506, 118, 81, Roadside, HV3, 162
1506, 94, 81, Roadside, RB4, 97
1506, 47, 73, Roadside, BT4, 149
1506, 67, 64, Roadside, WMB, 78
1506, 49, 70, Roadside, BT6, 36
1506, 105, 58, Roadside, GN3, 115
1506, 65, 64, Kerbside, WM6, 72
1506, 104, 50, Roadside, GB6, 89
1506, 87, 52, Roadside, LW4, 115
1506, 70, 75, Roadside, IS2, 69
1506, 48, 43, Roadside, KT6, 87
1507, 105, 58, Roadside, GN3, 84
1507, 54, 68, Roadside, BT8, 91
1507, 47, 73, Roadside, BT4, 69
1507, 101, 59, Roadside, GN0, 123
1507, 94, 81, Roadside, RB4, 111
1507, 87, 52, Roadside, LW4, 137
1507, 67, 64, Roadside, WMB, 118
1507, 104, 50, Roadside, GB6, 122
1507, 65, 64, Kerbside, WM6, 77
1507, 123, 67, Roadside, HV1, 122
1507, 70, 75, Roadside, IS2, 135
1507, 49, 70, Roadside, BT6, 59
1507, 48, 43, Roadside, KT6, 76
1507, 46, 66, Roadside, EI1, 101
1507, 118, 81, Roadside, HV3, 252
1508, 46, 66, Roadside, EI1, 87
1508, 118, 81, Roadside, HV3, 117
1508, 49, 70, Roadside, BT6, 66
1508, 104, 50, Roadside, GB6, 82
1508, 54, 68, Roadside, BT8, 101
1508, 65, 64, Kerbside, WM6, 122
1508, 47, 73, Roadside, BT4, 85
1508, 94, 81, Roadside, RB4, 107
1508, 48, 43, Roadside, KT6, 96
1508, 70, 75, Roadside, IS2, 115
1508, 87, 52, Roadside, LW4, 121
1508, 67, 64, Roadside, WMB, 51
1508, 101, 59, Roadside, GN0, 74
1508, 105, 58, Roadside, GN3, 66
1508, 123, 67, Roadside, HV1, 82
1509, 101, 59, Roadside, GN0, 143
1509, 105, 58, Roadside, GN3, 53
1509, 104, 50, Roadside, GB6, 151
1509, 87, 52, Roadside, LW4, 149
1509, 46, 66, Roadside, EI1, 70
1509, 54, 68, Roadside, BT8, 108
1509, 65, 64, Kerbside, WM6, 72
1509, 70, 75, Roadside, IS2, 103
1509, 49, 70, Roadside, BT6, 70
1509, 94, 81, Roadside, RB4, 86
1509, 67, 64, Roadside, WMB, 55
1509, 48, 43, Roadside, KT6, 86
1509, 118, 81, Roadside, HV3, 142
1509, 123, 67, Roadside, HV1, 77
1509, 47, 73, Roadside, BT4, 81
1510, 70, 75, Roadside, IS2, 99
1510, 46, 66, Roadside, EI1, 139
1510, 54, 68, Roadside, BT8, 134
1510, 65, 64, Kerbside, WM6, 72
1510, 67, 64, Roadside, WMB, 65
1510, 104, 50, Roadside, GB6, 116
1510, 123, 67, Roadside, HV1, 111
1510, 48, 43, Roadside, KT6, 96
1510, 105, 58, Roadside, GN3, 66
1510, 94, 81, Roadside, RB4, 94
1510, 87, 52, Roadside, LW4, 61
1510, 47, 73, Roadside, BT4, 126
1510, 49, 70, Roadside, BT6, 91
1510, 101, 59, Roadside, GN0, 63
1510, 118, 81, Roadside, HV3, 118
1511, 65, 64, Kerbside, WM6, 50
1511, 105, 58, Roadside, GN3, 55
1511, 48, 43, Roadside, KT6, 65
1511, 54, 68, Roadside, BT8, 134
1511, 70, 75, Roadside, IS2, 124
1511, 94, 81, Roadside, RB4, 134
1511, 118, 81, Roadside, HV3, 47
1511, 104, 50, Roadside, GB6, 152
1511, 87, 52, Roadside, LW4, 67
1511, 67, 64, Roadside, WMB, 154
1511, 46, 66, Roadside, EI1, 103
1511, 49, 70, Roadside, BT6, 80
1511, 47, 73, Roadside, BT4, 120
1511, 123, 67, Roadside, HV1, 115
1511, 101, 59, Roadside, GN0, 95
1512, 65, 64, Kerbside, WM6, 51
1512, 47, 73, Roadside, BT4, 80
1512, 104, 50, Roadside, GB6, 56
1512, 46, 66, Roadside, EI1, 68
1512, 105, 58, Roadside, GN3, 151
1512, 87, 52, Roadside, LW4, 49
1512, 67, 64, Roadside, WMB, 70
1512, 49, 70, Roadside, BT6, 99
1512, 70, 75, Roadside, IS2, 59
1512, 54, 68, Roadside, BT8, 105
1512, 123, 67, Roadside, HV1, 74
1512, 118, 81, Roadside, HV3, 57
1512, 94, 81, Roadside, RB4, 160
1512, 101, 59, Roadside, GN0, 64
1512, 48, 43, Roadside, KT6, 134
1513, 105, 58, Roadside, GN3, 70
1513, 48, 43, Roadside, KT6, 62
1513, 94, 81, Roadside, RB4, 135
1513, 118, 81, Roadside, HV3, 56
1513, 87, 52, Roadside, LW4, 138
1513, 49, 70, Roadside, BT6, 86
1513, 67, 64, Roadside, WMB, 142
1513, 54, 68, Roadside, BT8, 155
1513, 123, 67, Roadside, HV1, 130
1513, 47, 73, Roadside, BT4, 214
1513, 70, 75, Roadside, IS2, 85
1513, 104, 50, Roadside, GB6, 123
1513, 101, 59, Roadside, GN0, 78
1513, 46, 66, Roadside, EI1, 58
1513, 65, 64, Kerbside, WM6, 39
1514, 101, 59, Roadside, GN0, 38
1514, 118, 81, Roadside, HV3, 60
1514, 48, 43, Roadside, KT6, 105
1514, 94, 81, Roadside, RB4, 132
1514, 47, 73, Roadside, BT4, 103
1514, 105, 58, Roadside, GN3, 115
1514, 65, 64, Kerbside, WM6, 61
1514, 46, 66, Roadside, EI1, 84
1514, 104, 50, Roadside, GB6, 77
1514, 54, 68, Roadside, BT8, 108
1514, 49, 70, Roadside, BT6, 165
1514, 123, 67, Roadside, HV1, 100
1514, 87, 52, Roadside, LW4, 81
1514, 67, 64, Roadside, WMB, 91
1514, 70, 75, Roadside, IS2, 30
1515, 87, 52, Roadside, LW4, 75
1515, 65, 64, Kerbside, WM6, 68
1515, 54, 68, Roadside, BT8, 124
1515, 118, 81, Roadside, HV3, 39
1515, 101, 59, Roadside, GN0, 55
1515, 47, 73, Roadside, BT4, 214
1515, 70, 75, Roadside, IS2, 29
1515, 67, 64, Roadside, WMB, 103
1515, 104, 50, Roadside, GB6, 121
1515, 105, 58, Roadside, GN3, 70
1515, 49, 70, Roadside, BT6, 128
1515, 123, 67, Roadside, HV1, 150
1515, 46, 66, Roadside, EI1, 79
1515, 94, 81, Roadside, RB4, 100
1515, 48, 43, Roadside, KT6, 47
1516, 70, 75, Roadside, IS2, 36
1516, 47, 73, Roadside, BT4, 187
1516, 46, 66, Roadside, EI1, 119
1516, 105, 58, Roadside, GN3, 75
1516, 49, 70, Roadside, BT6, 129
1516, 118, 81, Roadside, HV3, 50
1516, 94, 81, Roadside, RB4, 63
1516, 101, 59, Roadside, GN0, 36
1516, 104, 50, Roadside, GB6, 42
1516, 48, 43, Roadside, KT6, 31
1516, 123, 67, Roadside, HV1, 81
1516, 65, 64, Kerbside, WM6, 73
1516, 87, 52, Roadside, LW4, 92
1516, 54, 68, Roadside, BT8, 80
1516, 67, 64, Roadside, WMB, 86
1517, 47, 73, Roadside, BT4, 155
1517, 101, 59, Roadside, GN0, 89
1517, 118, 81, Roadside, HV3, 49
1517, 87, 52, Roadside, LW4, 108
1517, 49, 70, Roadside, BT6, 94
1517, 105, 58, Roadside, GN3, 51
1517, 70, 75, Roadside, IS2, 61
1517, 46, 66, Roadside, EI1, 87
1517, 65, 64, Kerbside, WM6, 36
1517, 123, 67, Roadside, HV1, 68
1517, 67, 64, Roadside, WMB, 78
1517, 104, 50, Roadside, GB6, 56
1517, 48, 43, Roadside, KT6, 40
1517, 54, 68, Roadside, BT8, 61
1517, 94, 81, Roadside, RB4, 59
1518, 70, 75, Roadside, IS2, 51
1518, 87, 52, Roadside, LW4, 85
1518, 94, 81, Roadside, RB4, 75
1518, 46, 66, Roadside, EI1, 106
1518, 54, 68, Roadside, BT8, 73
1518, 101, 59, Roadside, GN0, 52
1518, 67, 64, Roadside, WMB, 55
1518, 49, 70, Roadside, BT6, 108
1518, 123, 67, Roadside, HV1, 52
1518, 105, 58, Roadside, GN3, 70
1518, 104, 50, Roadside, GB6, 38
1518, 118, 81, Roadside, HV3, 58
1518, 48, 43, Roadside, KT6, 63
1518, 65, 64, Kerbside, WM6, 88
1518, 47, 73, Roadside, BT4, 123
1519, 47, 73, Roadside, BT4, 113
1519, 67, 64, Roadside, WMB, 99
1519, 70, 75, Roadside, IS2, 83
1519, 54, 68, Roadside, BT8, 73
1519, 94, 81, Roadside, RB4, 45
1519, 48, 43, Roadside, KT6, 57
1519, 101, 59, Roadside, GN0, 70
1519, 105, 58, Roadside, GN3, 19
1519, 123, 67, Roadside, HV1, 73
1519, 104, 50, Roadside, GB6, 97
1519, 65, 64, Kerbside, WM6, 27
1519, 46, 66, Roadside, EI1, 76
1519, 87, 52, Roadside, LW4, 167
1519, 49, 70, Roadside, BT6, 73
1519, 118, 81, Roadside, HV3, 44
1520, 54, 68, Roadside, BT8, 52
1520, 46, 66, Roadside, EI1, 199
1520, 104, 50, Roadside, GB6, 58
1520, 65, 64, Kerbside, WM6, 50
1520, 105, 58, Roadside, GN3, 24
1520, 48, 43, Roadside, KT6, 57
1520, 67, 64, Roadside, WMB, 56
1520, 94, 81, Roadside, RB4, 37
1520, 123, 67, Roadside, HV1, 36
1520, 49, 70, Roadside, BT6, 79
1520, 101, 59, Roadside, GN0, 55
1520, 70, 75, Roadside, IS2, 81
1520, 47, 73, Roadside, BT4, 116
1520, 87, 52, Roadside, LW4, 58
1520, 118, 81, Roadside, HV3, 73
1521, 105, 58, Roadside, GN3, 24
1521, 46, 66, Roadside, EI1, 111
1521, 123, 67, Roadside, HV1, 30
1521, 54, 68, Roadside, BT8, 52
1521, 65, 64, Kerbside, WM6, 44
1521, 67, 64, Roadside, WMB, 51
1521, 70, 75, Roadside, IS2, 65
1521, 48, 43, Roadside, KT6, 75
1521, 87, 52, Roadside, LW4, 78
1521, 47, 73, Roadside, BT4, 132
1521, 49, 70, Roadside, BT6, 20
1521, 118, 81, Roadside, HV3, 104
1521, 94, 81, Roadside, RB4, 54
1521, 104, 50, Roadside, GB6, 64
1521, 101, 59, Roadside, GN0, 86
1522, 104, 50, Roadside, GB6, 74
1522, 48, 43, Roadside, KT6, 72
1522, 67, 64, Roadside, WMB, 48
1522, 54, 68, Roadside, BT8, 59
1522, 101, 59, Roadside, GN0, 55
1522, 46, 66, Roadside, EI1, 168
1522, 87, 52, Roadside, LW4, 71
1522, 70, 75, Roadside, IS2, 91
1522, 65, 64, Kerbside, WM6, 77
1522, 49, 70, Roadside, BT6, 20
1522, 47, 73, Roadside, BT4, 127
1522, 94, 81, Roadside, RB4, 71
1522, 118, 81, Roadside, HV3, 82
1522, 105, 58, Roadside, GN3, 39
1522, 123, 67, Roadside, HV1, 38
1523, 47, 73, Roadside, BT4, 159
1523, 123, 67, Roadside, HV1, 34
1523, 67, 64, Roadside, WMB, 89
1523, 87, 52, Roadside, LW4, 155
1523, 118, 81, Roadside, HV3, 156
1523, 94, 81, Roadside, RB4, 84
1523, 101, 59, Roadside, GN0, 80
1523, 104, 50, Roadside, GB6, 72
1523, 70, 75, Roadside, IS2, 97
1523, 46, 66, Roadside, EI1, 108
1523, 48, 43, Roadside, KT6, 84
1523, 105, 58, Roadside, GN3, 45
1523, 54, 68, Roadside, BT8, 78
1523, 49, 70, Roadside, BT6, 35
1523, 65, 64, Kerbside, WM6, 50
1524, 48, 43, Roadside, KT6, 88
1524, 94, 81, Roadside, RB4, 43
1524, 118, 81, Roadside, HV3, 141
1524, 104, 50, Roadside, GB6, 91
1524, 101, 59, Roadside, GN0, 52
1524, 123, 67, Roadside, HV1, 50
1524, 67, 64, Roadside, WMB, 65
1524, 54, 68, Roadside, BT8, 67
1524, 49, 70, Roadside, BT6, 52
1524, 46, 66, Roadside, EI1, 153
1524, 47, 73, Roadside, BT4, 148
1524, 65, 64, Kerbside, WM6, 53
1524, 70, 75, Roadside, IS2, 72
1524, 87, 52, Roadside, LW4, 102
1524, 105, 58, Roadside, GN3, 105
1525, 67, 64, Roadside, WMB, 68
1525, 94, 81, Roadside, RB4, 69
1525, 47, 73, Roadside, BT4, 109
1525, 48, 43, Roadside, KT6, 50
1525, 49, 70, Roadside, BT6, 32
1525, 123, 67, Roadside, HV1, 46
1525, 118, 81, Roadside, HV3, 146
1525, 104, 50, Roadside, GB6, 114
1525, 101, 59, Roadside, GN0, 45
1525, 65, 64, Kerbside, WM6, 38
1525, 87, 52, Roadside, LW4, 108
1525, 46, 66, Roadside, EI1, 83
1525, 54, 68, Roadside, BT8, 83
1525, 105, 58, Roadside, GN3, 58
1525, 70, 75, Roadside, IS2, 53
1526, 47, 73, Roadside, BT4, 141
1526, 70, 75, Roadside, IS2, 61
1526, 123, 67, Roadside, HV1, 60
1526, 118, 81, Roadside, HV3, 114
1526, 94, 81, Roadside, RB4, 102
1526, 105, 58, Roadside, GN3, 40
1526, 46, 66, Roadside, EI1, 70
1526, 87, 52, Roadside, LW4, 96
1526, 67, 64, Roadside, WMB, 45
1526, 48, 43, Roadside, KT6, 45
1526, 104, 50, Roadside, GB6, 58
1526, 101, 59, Roadside, GN0, 49
1526, 65, 64, Kerbside, WM6, 38
1526, 49, 70, Roadside, BT6, 72
1526, 54, 68, Roadside, BT8, 70
1527, 87, 52, Roadside, LW4, 128
1527, 105, 58, Roadside, GN3, 99
1527, 101, 59, Roadside, GN0, 99
1527, 70, 75, Roadside, IS2, 56
1527, 54, 68, Roadside, BT8, 63
1527, 104, 50, Roadside, GB6, 32
1527, 123, 67, Roadside, HV1, 88
1527, 118, 81, Roadside, HV3, 209
1527, 49, 70, Roadside, BT6, 79
1527, 65, 64, Kerbside, WM6, 69
1527, 46, 66, Roadside, EI1, 17
1527, 47, 73, Roadside, BT4, 117
1527, 48, 43, Roadside, KT6, 55
1527, 94, 81, Roadside, RB4, 74
1527, 67, 64, Roadside, WMB, 68
1528, 101, 59, Roadside, GN0, 45
1528, 65, 64, Kerbside, WM6, 62
1528, 48, 43, Roadside, KT6, 96
1528, 49, 70, Roadside, BT6, 58
1528, 67, 64, Roadside, WMB, 26
1528, 47, 73, Roadside, BT4, 127
1528, 87, 52, Roadside, LW4, 80
1528, 123, 67, Roadside, HV1, 92
1528, 54, 68, Roadside, BT8, 82
1528, 94, 81, Roadside, RB4, 112
1528, 104, 50, Roadside, GB6, 49
1528, 118, 81, Roadside, HV3, 72
1528, 70, 75, Roadside, IS2, 53
1528, 46, 66, Roadside, EI1, 25
1528, 105, 58, Roadside, GN3, 133
1529, 54, 68, Roadside, BT8, 96
1529, 67, 64, Roadside, WMB, 41
1529, 47, 73, Roadside, BT4, 135
1529, 105, 58, Roadside, GN3, 91
1529, 118, 81, Roadside, HV3, 86
1529, 123, 67, Roadside, HV1, 167
1529, 48, 43, Roadside, KT6, 108
1529, 87, 52, Roadside, LW4, 115
1529, 104, 50, Roadside, GB6, 124
1529, 49, 70, Roadside, BT6, 80
1529, 94, 81, Roadside, RB4, 121
1529, 46, 66, Roadside, EI1, 63
1529, 70, 75, Roadside, IS2, 63
1529, 65, 64, Kerbside, WM6, 104
1529, 101, 59, Roadside, GN0, 56
1530, 87, 52, Roadside, LW4, 23
1530, 47, 73, Roadside, BT4, 127
1530, 118, 81, Roadside, HV3, 17
1530, 67, 64, Roadside, WMB, 47
1530, 54, 68, Roadside, BT8, 121
1530, 48, 43, Roadside, KT6, 143
1530, 70, 75, Roadside, IS2, 82
1530, 104, 50, Roadside, GB6, 67
