tick, monitor_code,no2
1634,GB6,4.817814597
1634,GN0,21.58506336
1634,GN3,7.7886935
1634,HV1,9.582913613
1634,HV3,96.82195809
1634,IS2,35.41723971
1634,KT6,12.94782653
1634,LW4,89.29292377
1634,RB4,16.68828519
1634,WMB,66.92747025
1635,BT4,51.38808256
1635,BT6,17.89518203
1635,BT8,19.72923382
1635,EI1,11.10536862
1635,EN5,14.62580147
1635,GB6,6.265594594
1635,GN0,15.39434377
1635,GN3,26.55465042
1635,HV1,14.2281268
1635,HV3,85.83379162
1635,IS2,34.2104288
1635,KT6,27.67740579
1635,LW4,79.09613404
1635,RB4,35.35526228
1635,WMB,40.79645829
1636,BT4,79.23989667
1636,BT6,13.07445808
1636,BT8,38.5468261
1636,EI1,12.50412753
1636,EN5,33.88961164
1636,GB6,12.87126452
1636,GN0,62.23315115
1636,GN3,18.8588625
1636,HV1,29.49600511
1636,HV3,23.51817526
1636,IS2,26.84286303
1636,KT6,22.07594007
1636,LW4,40.25796665
1636,RB4,31.96994556
1636,WMB,49.18774957
1637,BT4,36.8881141
1637,BT6,28.98282556
1637,BT8,24.63818637
1637,EI1,11.50518363
1637,EN5,29.72270379
1637,GB6,12.06302468
1637,GN0,46.23570835
1637,GN3,41.72255161
1637,HV1,26.53819964
1637,HV3,17.81575046
1637,IS2,32.81296157
1637,KT6,54.48143291
1637,LW4,41.02908434
1637,RB4,78.10685706
1637,WMB,47.71560113
1638,BT4,38.72869807
1638,BT6,25.66741169
1638,BT8,85.93414238
1638,EI1,11.92709421
1638,EN5,19.23297735
1638,GB6,73.84568191
1638,GN0,82.2261462
1638,GN3,35.1358825
1638,HV1,62.94299352
1638,HV3,8.470280191
1638,IS2,11.87604399
1638,KT6,58.40428804
1638,LW4,15.01908338
1638,RB4,58.10150061
1638,WMB,39.64493274
1639,BT4,57.42297511
1639,BT6,39.74884011
1639,BT8,63.41486691
1639,EI1,32.17138205
1639,EN5,13.088079
1639,GB6,33.26525528
1639,GN0,58.73103348
1639,GN3,24.89197268
1639,HV1,39.3514648
1639,HV3,13.2570184
1639,IS2,13.98304375
1639,KT6,59.45747922
1639,LW4,22.28838675
1639,RB4,75.76290444
1639,WMB,53.0744112
1640,BT4,48.59479714
1640,BT6,25.46167567
1640,BT8,94.47065537
1640,EI1,20.53574357
1640,EN5,31.72232221
1640,GB6,78.74783406
1640,GN0,35.03071317
1640,GN3,21.0406555
1640,HV1,67.7530445
1640,HV3,8.717151493
1640,IS2,24.19676085
1640,KT6,70.66662073
1640,LW4,15.78666683
1640,RB4,92.05577908
1640,WMB,46.04047178
1641,BT4,59.99599966
1641,BT6,34.4209354
1641,BT8,72.11303547
1641,EI1,16.53744004
1641,EN5,24.99465186
1641,GB6,48.69434849
1641,GN0,28.88855107
1641,GN3,20.2054125
1641,HV1,65.50004184
1641,HV3,15.54563082
1641,IS2,14.63664489
1641,KT6,26.72606733
1641,LW4,25.75744017
1641,RB4,20.78018184
1641,WMB,46.06013513
1642,BT4,50.05395097
1642,BT6,24.32104964
1642,BT8,34.25182224
1642,EI1,12.29323875
1642,EN5,37.3136726
1642,GB6,31.08932433
1642,GN0,12.48206882
1642,GN3,25.40381175
1642,HV1,16.93141233
1642,HV3,11.91041664
1642,IS2,57.39219927
1642,KT6,30.54238728
1642,LW4,27.75477035
1642,RB4,10.68135934
1642,WMB,39.7949275
1643,BT4,56.93678378
1643,BT6,31.1925327
1643,BT8,21.88013891
1643,EI1,33.63589763
1643,EN5,38.17559693
1643,GB6,27.84099057
1643,GN0,19.52139137
1643,GN3,15.77544036
1643,HV1,7.046690859
1643,HV3,15.40368064
1643,IS2,34.2123215
1643,KT6,11.15767478
1643,LW4,37.04102283
1643,RB4,4.794960651
1643,WMB,40.62212201
1644,BT4,41.30671453
1644,BT6,27.13834384
1644,BT8,17.38719635
1644,EI1,32.88146038
1644,EN5,26.63648846
1644,GB6,12.68985548
1644,GN0,14.54560405
1644,GN3,24.53046425
1644,HV1,2.896403908
1644,HV3,7.874682501
1644,IS2,68.94083498
1644,KT6,16.89967477
1644,LW4,21.85782656
1644,RB4,6.581245136
1644,WMB,44.39023566
1645,BT4,27.67802324
1645,BT6,13.67350168
1645,BT8,20.48962548
1645,EI1,48.91975615
1645,EN5,20.72252525
1645,GB6,20.64191732
1645,GN0,19.97356461
1645,GN3,28.27225202
1645,HV1,4.364641397
1645,HV3,7.116821308
1645,IS2,45.87604555
1645,KT6,11.99194874
1645,LW4,18.17523944
1645,RB4,5.553205984
1645,WMB,27.84867794
1646,BT4,27.87733707
1646,BT6,11.85727528
1646,BT8,19.23683883
1646,EI1,46.6786598
1646,EN5,27.6975812
1646,GB6,13.37922819
1646,GN0,16.83141554
1646,GN3,11.58228775
1646,HV1,3.064205565
1646,HV3,14.3621326
1646,IS2,38.5205278
1646,KT6,17.68537045
1646,LW4,33.81707744
1646,RB4,6.226718536
1646,WMB,59.92652602
1647,BT4,16.7098871
1647,BT6,31.47308525
1647,BT8,18.8880108
1647,EI1,40.71295816
1647,EN5,23.39898398
1647,GB6,22.86845098
1647,GN0,20.72748588
1647,GN3,48.80090929
1647,HV1,3.973359148
1647,HV3,9.538288428
1647,IS2,17.00414153
1647,KT6,21.74574906
1647,LW4,41.89418551
1647,RB4,13.09507277
1647,WMB,50.3270372
1648,BT4,17.23251545
1648,BT6,16.19241406
1648,BT8,24.74486071
1648,EI1,36.36877147
1648,EN5,19.05121042
1648,GB6,17.97789131
1648,GN0,14.16139463
1648,GN3,27.1979225
1648,HV1,17.18153178
1648,HV3,21.19604901
1648,IS2,24.9320672
1648,KT6,15.81851957
1648,LW4,44.07928388
1648,RB4,14.8491458
1648,WMB,82.86585718
1649,BT4,37.78807203
1649,BT6,64.96162043
1649,BT8,17.12148726
1649,EI1,33.86060865
1649,EN5,19.4615868
1649,GB6,24.06023607
1649,GN0,11.8509489
1649,GN3,67.5258444
1649,HV1,19.87380534
1649,HV3,8.731825817
1649,IS2,18.02475175
1649,KT6,11.42564334
1649,LW4,42.75977631
1649,RB4,7.593087963
1649,WMB,63.31087956
1650,BT4,35.26861102
1650,BT6,35.46066274
1650,BT8,21.94117989
1650,EI1,43.45904111
1650,EN5,35.57994873
1650,GB6,16.8592827
1650,GN0,22.24976848
1650,GN3,34.9964525
1650,HV1,11.38778599
1650,HV3,44.96785389
1650,IS2,38.54824003
1650,KT6,8.788009831
1650,LW4,39.30732988
1650,RB4,3.133676451
1650,WMB,63.14005781
1651,BT4,45.01791585
1651,BT6,79.81601993
1651,BT8,23.61800271
1651,EI1,16.46100987
1651,EN5,17.87744417
1651,GB6,17.15626334
1651,GN0,20.79490697
1651,GN3,44.71580583
1651,HV1,3.454220736
1651,HV3,47.75267678
1651,IS2,17.90397396
1651,KT6,22.88510821
1651,LW4,31.34923153
1651,RB4,14.41168616
1651,WMB,47.36391731
1652,BT4,35.335797
1652,BT6,40.01519718
1652,BT8,33.63356306
1652,EI1,20.51420897
1652,EN5,67.23056843
1652,GB6,29.07363532
1652,GN0,32.82766421
1652,GN3,24.49608425
1652,HV1,16.52812253
1652,HV3,28.85373155
1652,IS2,34.53289141
1652,KT6,12.58857843
1652,LW4,41.47435357
1652,RB4,7.289927215
1652,WMB,35.86414727
1653,BT4,37.81185996
1653,BT6,50.26062145
1653,BT8,39.31110711
1653,EI1,33.967763
1653,EN5,39.03925405
1653,GB6,30.47996391
1653,GN0,30.22237431
1653,GN3,23.9757525
1653,HV1,7.285564024
1653,HV3,31.53106779
1653,IS2,15.00041325
1653,KT6,28.9056086
1653,LW4,42.56996826
1653,RB4,17.26730657
1653,WMB,34.67235111
1654,BT4,34.53636576
1654,BT6,17.93143638
1654,BT8,37.50247385
1654,EI1,13.9892851
1654,EN5,75.22136941
1654,GB6,32.41820725
1654,GN0,23.67662652
1654,GN3,22.10571925
1654,HV1,27.26009648
1654,HV3,14.15165692
1654,IS2,38.49330668
1654,KT6,16.87380931
1654,LW4,26.93761861
1654,RB4,10.58678028
1654,WMB,47.4648147
1655,BT4,28.40343515
1655,BT6,25.56271465
1655,BT8,30.82067567
1655,EI1,69.23688118
1655,EN5,42.24532581
1655,GB6,38.30336586
1655,GN0,13.78986068
1655,GN3,46.21108571
1655,HV1,15.7568598
1655,HV3,21.52628242
1655,IS2,15.34850316
1655,KT6,23.58199171
1655,LW4,46.84012717
1655,RB4,34.69303959
1655,WMB,40.3471682
1656,BT4,28.99122957
1656,BT6,13.93900986
1656,BT8,35.88116704
1656,EI1,49.93732983
1656,EN5,54.45591372
1656,GB6,21.87053066
1656,GN0,26.35103884
1656,GN3,24.38272575
1656,HV1,31.15924473
1656,HV3,13.66930192
1656,IS2,49.88303856
1656,KT6,21.58174363
1656,LW4,36.30409496
1656,RB4,32.44161864
1656,WMB,39.56576396
1657,BT4,24.99559934
1657,BT6,38.87225162
1657,BT8,22.01831976
1657,EI1,79.67791417
1657,EN5,25.11551079
1657,GB6,14.11590944
1657,GN0,24.63950579
1657,GN3,44.29163804
1657,HV1,26.00451359
1657,HV3,7.759716282
1657,IS2,29.25531126
1657,KT6,21.03792814
1657,LW4,27.73364708
1657,RB4,25.1118774
1657,WMB,29.86049124
1658,BT4,22.38258921
1658,BT6,15.23369397
1658,BT8,36.16346874
1658,EI1,60.01694588
1658,EN5,35.12943442
1658,GB6,26.088181
1658,GN0,21.07614265
1658,GN3,21.425998
1658,HV1,19.7940205
1658,HV3,52.89830788
1658,IS2,51.35370802
1658,KT6,19.86360088
1658,LW4,62.60894953
1658,RB4,21.72563965
1658,WMB,22.13854732
1659,BT4,32.79893532
1659,BT6,46.22587518
1659,BT8,25.13179632
1659,EI1,55.43706137
1659,EN5,24.37260575
1659,GB6,23.28133652
1659,GN0,29.50058989
1659,GN3,35.53508387
1659,HV1,25.06461078
1659,HV3,22.8658147
1659,IS2,27.74047524
1659,KT6,20.50755833
1659,LW4,63.16784738
1659,RB4,9.856027662
1659,WMB,22.71669692
1660,BT4,29.76377876
1660,BT6,12.35700973
1660,BT8,16.60521803
1660,EI1,26.23762006
1660,EN5,57.50508548
1660,GB6,19.75816207
1660,GN0,29.25719567
1660,GN3,12.8305205
1660,HV1,5.347949893
1660,HV3,64.71007458
1660,IS2,38.02304079
1660,KT6,32.34784267
1660,LW4,71.71254333
1660,RB4,13.36481611
1660,WMB,25.46525028
1661,BT4,47.93107564
1661,BT6,45.42752198
1661,BT8,16.65465809
1661,EI1,31.50491314
1661,EN5,27.72861833
1661,GB6,28.09407405
1661,GN0,17.35221294
1661,GN3,54.78831589
1661,HV1,6.225383017
1661,HV3,40.39535309
1661,IS2,22.16614205
1661,KT6,29.03546444
1661,LW4,46.67763755
1661,RB4,19.68310722
1661,WMB,35.75625735
1662,BT4,45.17549747
1662,BT6,16.29367162
1662,BT8,34.04172041
1662,EI1,28.32165261
1662,EN5,49.59607623
1662,GB6,33.56382937
1662,GN0,55.24260019
1662,GN3,34.14807825
1662,HV1,20.08257135
1662,HV3,45.19404967
1662,IS2,20.65429901
1662,KT6,12.46721167
1662,LW4,64.20841086
1662,RB4,3.709645422
1662,WMB,50.8459167
1663,BT4,40.17204343
1663,BT6,53.26341863
1663,BT8,28.21714715
1663,EI1,50.18576383
1663,EN5,22.35059629
1663,GB6,23.23572524
1663,GN0,35.62794475
1663,GN3,65.12328042
1663,HV1,4.786132503
1663,HV3,24.10021715
1663,IS2,14.12753499
1663,KT6,50.20641918
1663,LW4,57.64472573
1663,RB4,56.4907423
1663,WMB,61.17366954
1664,BT4,55.57317182
1664,BT6,33.25449118
1664,BT8,65.47942139
1664,EI1,29.76423288
1664,EN5,58.42355996
1664,GB6,50.93727102
1664,GN0,63.06616035
1664,GN3,39.33420575
1664,HV1,58.80540112
1664,HV3,23.80802852
1664,IS2,28.99557232
1664,KT6,33.59041551
1664,LW4,47.68467887
1664,RB4,24.42958011
1664,WMB,38.54189947
1665,BT4,62.02298346
1665,BT6,59.58214057
1665,BT8,45.95104789
1665,EI1,46.92439977
1665,EN5,24.93274432
1665,GB6,43.25379871
1665,GN0,30.80300008
1665,GN3,46.83398446
1665,HV1,22.92006467
1665,HV3,21.23241953
1665,IS2,22.25947698
1665,KT6,56.87287773
1665,LW4,54.24899559
1665,RB4,64.74584711
1665,WMB,63.56439359
1666,BT4,70.91132659
1666,BT6,20.50772755
1666,BT8,73.25132565
1666,EI1,17.81890624
1666,EN5,64.05471703
1666,GB6,52.44970601
1666,GN0,45.41811503
1666,GN3,33.81697975
1666,HV1,59.01883103
1666,HV3,33.96300727
1666,IS2,23.34348334
1666,KT6,28.16794498
1666,LW4,63.81002215
1666,RB4,37.95264829
1666,WMB,34.04276293
1667,BT4,51.13354825
1667,BT6,37.3884319
1667,BT8,31.58508022
1667,EI1,50.74802808
1667,EN5,39.90850826
1667,GB6,28.91900337
1667,GN0,33.89801702
1667,GN3,32.52408256
1667,HV1,40.17063442
1667,HV3,23.00614345
1667,IS2,13.65623701
1667,KT6,41.08924412
1667,LW4,57.51812309
1667,RB4,43.20669689
1667,WMB,45.6866998
1668,BT4,46.51918646
1668,BT6,18.04653501
1668,BT8,53.42168312
1668,EI1,18.76925567
1668,EN5,74.67821378
1668,GB6,46.88266953
1668,GN0,45.07202727
1668,GN3,28.7030025
1668,HV1,31.61345182
1668,HV3,31.26492924
1668,IS2,5.499268818
1668,KT6,32.87519617
1668,LW4,52.98663016
1668,RB4,14.54368844
1668,WMB,44.68990896
1669,BT4,48.05535848
1669,BT6,19.10916022
1669,BT8,26.77704592
1669,EI1,57.09271862
1669,EN5,38.03179151
1669,GB6,40.66006327
1669,GN0,32.06500641
1669,GN3,42.80861399
1669,HV1,10.34445833
1669,HV3,16.29159851
1669,IS2,4.71145827
1669,KT6,42.50718858
1669,LW4,51.62144203
1669,RB4,22.71696109
1669,WMB,41.61163749
1670,BT4,61.42483596
1670,BT6,16.6459202
1670,BT8,33.9288836
1670,EI1,46.26048711
1670,EN5,48.90710657
1670,GB6,46.41543266
1670,GN0,50.40695163
1670,GN3,30.62049925
1670,HV1,17.38937476
1670,HV3,34.2155307
1670,IS2,10.04560829
1670,KT6,34.58458132
1670,LW4,53.90054823
1670,RB4,12.08552794
1670,WMB,46.34327742
1671,BT4,32.61794679
1671,BT6,28.59658837
1671,BT8,24.47415226
1671,EI1,71.73664814
1671,EN5,24.82723707
1671,GB6,37.75397788
1671,GN0,29.30688193
1671,GN3,30.35111649
1671,HV1,7.227683058
1671,HV3,13.24599191
1671,IS2,12.31941828
1671,KT6,48.9627587
1671,LW4,45.0000293
1671,RB4,45.90405629
1671,WMB,32.10334873
1672,BT4,35.92522727
1672,BT6,23.30400865
1672,BT8,42.29220572
1672,EI1,35.23048741
1672,EN5,32.66970058
1672,GB6,57.30389964
1672,GN0,38.74894596
1672,GN3,31.81023825
1672,HV1,34.1543134
1672,HV3,38.77817688
1672,IS2,35.8119041
1672,KT6,30.3578289
1672,LW4,58.50350946
1672,RB4,19.21514691
1672,WMB,40.6627461
1673,BT4,38.25167618
1673,BT6,22.30825086
1673,BT8,26.82081594
1673,EI1,46.02510726
1673,EN5,22.66672715
1673,GB6,42.69523496
1673,GN0,20.69596842
1673,GN3,17.14203399
1673,HV1,10.86923069
1673,HV3,29.72536483
1673,IS2,50.79553653
1673,KT6,48.70842358
1673,LW4,65.16009501
1673,RB4,40.82383172
1673,WMB,26.35964962
1674,BT4,53.44611305
1674,BT6,13.76537369
1674,BT8,44.54747133
1674,EI1,32.66982738
1674,EN5,40.94870311
1674,GB6,49.01657681
1674,GN0,39.53509993
1674,GN3,15.1754275
1674,HV1,31.62316207
1674,HV3,50.16929082
1674,IS2,20.58193991
1674,KT6,25.22740832
1674,LW4,86.79279871
1674,RB4,15.07797047
1674,WMB,12.46459106
1675,BT4,53.68946157
1675,BT6,8.071753838
1675,BT8,25.33987251
1675,EI1,28.83432385
1675,EN5,28.93013697
1675,GB6,29.27061439
1675,GN0,18.19123631
1675,GN3,20.41472804
1675,HV1,7.809262326
1675,HV3,35.19855051
1675,IS2,27.4156992
1675,KT6,50.74935154
1675,LW4,74.12356302
1675,RB4,42.45685261
1675,WMB,9.580226496
1676,BT4,42.15697231
1676,BT6,6.048503215
1676,BT8,44.02562166
1676,EI1,29.56469787
1676,EN5,36.94339721
1676,GB6,43.6495469
1676,GN0,57.84933773
1676,GN3,22.24982875
1676,HV1,29.72372575
1676,HV3,36.41140046
1676,IS2,21.59082924
1676,KT6,29.13082241
1676,LW4,69.86496414
1676,RB4,12.99440611
1676,WMB,18.37208718
1677,BT4,38.6376882
1677,BT6,12.19879822
1677,BT8,28.25998557
1677,EI1,34.48385836
1677,EN5,23.02610988
1677,GB6,28.00738561
1677,GN0,42.89310343
1677,GN3,49.54807173
1677,HV1,9.59311192
1677,HV3,22.56725176
1677,IS2,28.93098942
1677,KT6,46.52242716
1677,LW4,58.39552572
1677,RB4,52.475854
1677,WMB,27.81604905
1678,BT4,24.29999359
1678,BT6,10.84311951
1678,BT8,51.84615388
1678,EI1,38.15110449
1678,EN5,11.73193885
1678,GB6,58.62872283
1678,GN0,73.05476655
1678,GN3,33.76741525
1678,HV1,32.53961989
1678,HV3,22.93024869
1678,IS2,39.00923916
1678,KT6,40.90832564
1678,LW4,44.21758015
1678,RB4,39.66297438
1678,WMB,29.8186321
1679,BT4,42.37295823
1679,BT6,38.54739999
1679,BT8,36.75872846
1679,EI1,27.34361027
1679,EN5,9.785078995
1679,GB6,44.72138159
1679,GN0,46.12635764
1679,GN3,21.35179905
1679,HV1,18.89611589
1679,HV3,16.92664246
1679,IS2,32.53927771
1679,KT6,50.96056173
1679,LW4,53.68921092
1679,RB4,62.68090094
1679,WMB,42.67555754
1680,BT4,31.10096301
1680,BT6,39.21906168
1680,BT8,64.05794183
1680,EI1,23.22799558
1680,EN5,21.99986296
1680,GB6,73.48777519
1680,GN0,58.98334472
1680,GN3,26.35250875
1680,HV1,46.05501314
1680,HV3,33.42141025
1680,IS2,27.50158289
1680,KT6,48.50024007
1680,LW4,56.62811326
1680,RB4,41.49238951
1680,WMB,32.84673254
1681,BT4,24.79555096
1681,BT6,21.61734001
1681,BT8,37.95194166
1681,EI1,9.585837375
1681,EN5,20.71435304
1681,GB6,47.06276625
1681,GN0,31.04512545
1681,GN3,15.6748925
1681,HV1,22.23032158
1681,HV3,19.0166508
1681,IS2,21.358525
1681,KT6,33.26549586
1681,LW4,58.75221003
1681,RB4,37.15947416
1681,WMB,44.86124451
1682,BT4,36.95688525
1682,BT6,23.24066409
1682,BT8,42.02863974
1682,EI1,10.02311654
1682,EN5,48.55902546
1682,GB6,52.40330078
1682,GN0,39.89150727
1682,GN3,20.71208775
1682,HV1,35.631982
1682,HV3,27.74188481
1682,IS2,35.99248209
1682,KT6,32.08903639
1682,LW4,42.83472509
1682,RB4,31.0497239
1682,WMB,31.20293357
1683,BT4,32.14855414
1683,BT6,23.84815345
1683,BT8,28.16595801
1683,EI1,20.00726816
1683,EN5,64.71789824
1683,GB6,31.64509089
1683,GN0,24.005529
1683,GN3,44.44117512
1683,HV1,11.75465176
1683,HV3,18.23421171
1683,IS2,27.81023328
1683,KT6,28.8372366
1683,LW4,45.39753073
1683,RB4,23.89366738
1683,WMB,36.98246196
1684,BT4,35.31679587
1684,BT6,26.77782387
1684,BT8,27.6764099
1684,EI1,20.95894572
1684,EN5,23.7887927
1684,GB6,35.27358124
1684,GN0,50.91635108
1684,GN3,20.93603525
1684,HV1,16.18870427
1684,HV3,10.80352116
1684,IS2,17.57680491
1684,KT6,29.48170461
1684,LW4,19.14773592
1684,RB4,22.81126291
1684,WMB,17.65270548
1685,BT4,28.37607509
1685,BT6,36.58947194
1685,BT8,23.36432254
1685,EI1,45.96576645
1685,EN5,33.49294253
1685,GB6,29.72575321
1685,GN0,34.52109265
1685,GN3,29.58394452
1685,HV1,11.38667706
1685,HV3,10.98909276
1685,IS2,19.55111592
1685,KT6,42.20331813
1685,LW4,22.35541493
1685,RB4,31.65725641
1685,WMB,14.82437571
1686,BT4,31.20193184
1686,BT6,27.52604247
1686,BT8,33.8392279
1686,EI1,56.30928494
1686,EN5,32.81263054
1686,GB6,53.43111953
1686,GN0,36.68049896
1686,GN3,11.74922175
1686,HV1,22.38481644
1686,HV3,16.54654889
1686,IS2,14.61722433
1686,KT6,34.57791314
1686,LW4,30.13157437
1686,RB4,25.42178183
1686,WMB,16.18345007
1687,BT4,40.26420882
1687,BT6,24.98078973
1687,BT8,27.32165364
1687,EI1,27.56162454
1687,EN5,37.47974077
1687,GB6,33.80377265
1687,GN0,21.81242642
1687,GN3,34.59382905
1687,HV1,14.1488897
1687,HV3,18.13625519
1687,IS2,19.99152649
1687,KT6,35.84479736
1687,LW4,44.89150058
1687,RB4,26.03966627
1687,WMB,8.005857436
1688,BT4,50.28318479
1688,BT6,19.25522833
1688,BT8,28.80692522
1688,EI1,44.08337558
1688,EN5,47.86448131
1688,GB6,36.63832092
1688,GN0,17.93259316
1688,GN3,24.58957875
1688,HV1,12.27897291
1688,HV3,32.21354858
1688,IS2,29.01375098
1688,KT6,27.74665647
1688,LW4,56.75777708
1688,RB4,23.66668671
1688,WMB,15.64956099
1689,BT4,39.99892436
1689,BT6,34.48174916
1689,BT8,23.32938509
1689,EI1,24.51610535
1689,EN5,35.84239745
1689,GB6,28.84598394
1689,GN0,16.58642877
1689,GN3,12.4738803
1689,HV1,12.33771842
1689,HV3,37.74019883
1689,IS2,33.23269733
1689,KT6,16.01236288
1689,LW4,66.52788724
1689,RB4,8.385888651
1689,WMB,12.75085937
1690,BT4,30.65843728
1690,BT6,21.37391455
1690,BT8,15.17959011
1690,EI1,36.09954447
1690,EN5,41.70379696
1690,GB6,12.82972452
1690,GN0,24.95887162
1690,GN3,10.560772
1690,HV1,4.304757597
1690,HV3,20.51239374
1690,IS2,35.02867965
1690,KT6,20.32178349
1690,LW4,38.97562296
1690,RB4,7.039382938
1690,WMB,20.898801
1691,BT4,40.65817614
1691,BT6,15.14480441
1691,BT8,14.39393817
1691,EI1,48.12150565
1691,EN5,22.44721999
1691,GB6,17.29926362
1691,GN0,28.93671193
1691,GN3,18.9812503
1691,HV1,3.784560919
1691,HV3,30.9178826
1691,IS2,31.30539571
1691,KT6,22.69415026
1691,LW4,61.01941214
1691,RB4,13.66833689
1691,WMB,22.10392663
1692,BT4,25.4211235
1692,BT6,12.85861073
1692,BT8,19.43323203
1692,EI1,35.61376417
1692,EN5,38.58877872
1692,GB6,25.57398261
1692,GN0,45.56021276
1692,GN3,23.87399725
1692,HV1,5.699324153
1692,HV3,13.10403617
1692,IS2,32.04774502
1692,KT6,30.6442855
1692,LW4,30.18483651
1692,RB4,16.34702182
1692,WMB,14.81165132
1693,BT4,66.79037765
1693,BT6,16.47303082
1693,BT8,20.65564902
1693,EI1,29.1248427
1693,EN5,29.78545818
1693,GB6,26.0817276
1693,GN0,47.66322744
1693,GN3,26.89475548
1693,HV1,5.675233514
1693,HV3,13.58342547
1693,IS2,30.37156082
1693,KT6,39.97445553
1693,LW4,54.92644212
1693,RB4,37.93710101
1693,WMB,26.15416466
1694,BT4,48.79220244
1694,BT6,17.99192315
1694,BT8,47.33319487
1694,EI1,17.43055767
1694,EN5,14.21910789
1694,GB6,44.92297139
1694,GN0,36.47806871
1694,GN3,28.506368
1694,HV1,27.00053196
1694,HV3,35.88701015
1694,IS2,21.42169489
1694,KT6,35.54743002
1694,LW4,53.51336965
1694,RB4,44.04663874
1694,WMB,44.565495
1695,BT4,82.65278305
1695,BT6,33.00912673
1695,BT8,48.19823177
1695,EI1,37.33372687
1695,EN5,7.866834891
1695,GB6,39.10554284
1695,GN0,48.55255811
1695,GN3,31.70797821
1695,HV1,30.51684794
1695,HV3,24.71246817
1695,IS2,20.05689314
1695,KT6,26.80425985
1695,LW4,50.6621817
1695,RB4,16.86254886
1695,WMB,47.1190435
1696,BT4,83.64401757
1696,BT6,29.14578593
1696,BT8,30.27076485
1696,EI1,28.79122325
1696,EN5,18.4443275
1696,GB6,34.71506755
1696,GN0,27.1610937
1696,GN3,26.371752
1696,HV1,12.52640972
1696,HV3,23.66174419
1696,IS2,23.90773284
1696,KT6,44.95979737
1696,LW4,49.54777078
1696,RB4,25.33902768
1696,WMB,33.43139161
1697,BT4,67.89123289
1697,BT6,39.61080764
1697,BT8,32.45927165
1697,EI1,15.9050309
1697,EN5,23.98817053
1697,GB6,41.03220833
1697,GN0,31.91298523
1697,GN3,25.64959601
1697,HV1,12.39960773
1697,HV3,14.66454108
1697,IS2,17.15136764
1697,KT6,22.37947118
1697,LW4,38.28551042
1697,RB4,10.44982727
1697,WMB,51.03138831
1698,BT4,59.4420501
1698,BT6,27.97702534
1698,BT8,36.07747715
1698,EI1,22.00228836
1698,EN5,28.3063168
1698,GB6,32.86320548
1698,GN0,43.67140914
1698,GN3,29.03336558
1698,HV1,8.674993015
1698,HV3,41.19630551
1698,IS2,20.2517415
1698,KT6,19.49231796
1698,LW4,46.42919628
1698,RB4,7.870769657
1698,WMB,23.09539243
1699,BT4,47.5900823
1699,BT6,35.96864119
1699,BT8,45.16078474
1699,EI1,19.31491079
1699,EN5,34.05328447
1699,GB6,39.93536071
1699,GN0,33.67363698
1699,GN3,16.21780702
1699,HV1,7.096720186
1699,HV3,31.25268163
1699,IS2,21.05270843
